Order Date,Order ID,Product,Product_ean,category,Purchase Address,Quantity Ordered,Price Each,Cost price,turnover,margin
1/4/2019 19:49,147145,USB-C Charging Cable,3.67E+12,Electronics,"625 11th St, Boston, MA 02215",1,11.95,5.975,11.95,5.975
1/4/2019 19:50,141770,Wired Headphones,5.95E+12,Alimentation,"50 Willow St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/4/2019 19:53,144920,27in FHD Monitor,6.27E+12,Clothes,"344 Pine St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965
1/4/2019 19:54,145370,AA Batteries (4-pack),7.16E+12,Sports,"768 North St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/4/2019 19:57,143564,Apple Airpods Headphones,1.40E+12,Electronics,"142 Dogwood St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/4/2019 20:00,146184,iPhone,7.49E+12,Clothes,"519 12th St, Boston, MA 02215",1,700,231,700,469
1/4/2019 20:04,143121,Wired Headphones,6.49E+12,Clothes,"171 Willow St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/4/2019 20:05,146538,AAA Batteries (4-pack),5.41E+12,Clothes,"6 Hill St, Atlanta, GA 30301",1,2.99,1.495,2.99,1.495
1/4/2019 20:10,146310,Lightning Charging Cable,6.66E+12,Alimentation,"518 7th St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475
1/4/2019 20:13,149005,Lightning Charging Cable,6.36E+12,Sports,"462 9th St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/4/2019 20:15,149064,USB-C Charging Cable,4.69E+12,Alimentation,"336 Elm St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/4/2019 20:16,143877,ThinkPad Laptop,3.32E+12,Electronics,"792 6th St, Boston, MA 02215",1,999.99,329.9967,999.99,669.9933
1/4/2019 20:18,146290,Macbook Pro Laptop,2.25E+12,Sports,"169 River St, Atlanta, GA 30301",1,1700,561,1700,1139
1/4/2019 20:31,142219,27in FHD Monitor,2.41E+12,Alimentation,"882 Pine St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965
1/4/2019 20:32,150443,Bose SoundSport Headphones,2.16E+12,Alimentation,"977 Washington St, Los Angeles, CA 90001",1,99.99,49.995,99.99,49.995
1/4/2019 20:38,147834,Macbook Pro Laptop,7.01E+12,Electronics,"711 Lakeview St, Dallas, TX 75001",1,1700,561,1700,1139
1/4/2019 20:46,145090,AAA Batteries (4-pack),6.32E+12,Electronics,"362 12th St, San Francisco, CA 94016",2,2.99,1.495,5.98,2.99
1/4/2019 21:13,141952,Lightning Charging Cable,5.28E+12,Electronics,"551 Ridge St, Portland, OR 97035",1,14.95,7.475,14.95,7.475
1/4/2019 21:14,143649,27in FHD Monitor,6.75E+12,Electronics,"773 Jackson St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965
1/4/2019 21:17,148717,AA Batteries (4-pack),2.51E+12,Clothes,"75 Maple St, Atlanta, GA 30301",2,3.84,1.92,7.68,3.84
1/4/2019 21:19,147594,Lightning Charging Cable,7.62E+12,Alimentation,"21 Lincoln St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475
1/4/2019 21:19,148013,Wired Headphones,9.39E+12,Clothes,"996 Washington St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/4/2019 21:21,148617,AAA Batteries (4-pack),4.03E+12,Electronics,"768 Elm St, Boston, MA 02215",1,2.99,1.495,2.99,1.495
1/4/2019 21:28,149000,USB-C Charging Cable,1.04E+12,Sports,"320 9th St, San Francisco, CA 94016",2,11.95,5.975,23.9,11.95
1/4/2019 21:30,149981,LG Dryer,1.41E+12,Sports,"661 Forest St, Boston, MA 02215",1,600,198,600,402
1/4/2019 21:33,149911,Bose SoundSport Headphones,5.74E+12,Clothes,"990 Wilson St, Dallas, TX 75001",1,99.99,49.995,99.99,49.995
1/4/2019 21:36,146535,20in Monitor,7.02E+12,Clothes,"690 5th St, San Francisco, CA 94016",1,109.99,71.4935,109.99,38.4965
1/4/2019 21:37,148727,Wired Headphones,1.32E+12,Sports,"483 Spruce St, Dallas, TX 75001",1,11.99,5.995,11.99,5.995
1/4/2019 21:39,144494,Wired Headphones,8.01E+12,Alimentation,"165 Dogwood St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/4/2019 21:42,145661,Lightning Charging Cable,2.13E+12,Clothes,"150 Johnson St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/4/2019 21:54,142163,Apple Airpods Headphones,5.72E+12,Sports,"703 Walnut St, Dallas, TX 75001",1,150,97.5,150,52.5
1/4/2019 22:02,144662,USB-C Charging Cable,6.28E+12,Clothes,"460 Church St, Boston, MA 02215",1,11.95,5.975,11.95,5.975
1/4/2019 22:03,144215,Lightning Charging Cable,8.55E+12,Alimentation,"517 South St, Austin, TX 73301",1,14.95,7.475,14.95,7.475
1/4/2019 22:05,143938,20in Monitor,8.27E+12,Clothes,"302 8th St, Seattle, WA 98101",1,109.99,71.4935,109.99,38.4965
1/4/2019 22:16,149538,USB-C Charging Cable,1.95E+12,Clothes,"969 Sunset St, Los Angeles, CA 90001",2,11.95,5.975,23.9,11.95
1/4/2019 22:17,145560,AAA Batteries (4-pack),9.39E+12,Electronics,"356 10th St, Portland, OR 97035",1,2.99,1.495,2.99,1.495
1/4/2019 22:22,147639,34in Ultrawide Monitor,2.32E+12,Clothes,"118 Lakeview St, San Francisco, CA 94016",1,379.99,125.3967,379.99,254.5933
1/4/2019 22:24,144160,AA Batteries (4-pack),3.01E+12,Electronics,"565 5th St, San Francisco, CA 94016",3,3.84,1.92,11.52,5.76
1/4/2019 22:29,145505,USB-C Charging Cable,5.13E+12,Clothes,"354 5th St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/4/2019 22:38,143356,ThinkPad Laptop,7.13E+12,Electronics,"245 Center St, Dallas, TX 75001",1,999.99,329.9967,999.99,669.9933
1/4/2019 22:46,145069,20in Monitor,5.41E+12,Electronics,"720 River St, Boston, MA 02215",1,109.99,71.4935,109.99,38.4965
1/4/2019 22:50,144957,LG Washing Machine,8.70E+12,Sports,"144 Church St, San Francisco, CA 94016",1,600,198,600,402
1/4/2019 22:52,142884,USB-C Charging Cable,6.60E+12,Sports,"700 Jackson St, San Francisco, CA 94016",3,11.95,5.975,35.85,17.925
1/4/2019 23:05,148853,Apple Airpods Headphones,7.91E+12,Alimentation,"801 14th St, Austin, TX 73301",1,150,97.5,150,52.5
1/4/2019 23:13,144956,Lightning Charging Cable,8.59E+12,Alimentation,"20 Walnut St, Portland, OR 97035",1,14.95,7.475,14.95,7.475
1/4/2019 23:17,142923,Lightning Charging Cable,6.49E+12,Alimentation,"949 2nd St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/4/2019 23:28,146636,USB-C Charging Cable,3.84E+12,Electronics,"252 Jackson St, Boston, MA 02215",1,11.95,5.975,11.95,5.975
1/4/2019 23:28,149674,Apple Airpods Headphones,1.49E+12,Alimentation,"71 14th St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/4/2019 23:36,141324,USB-C Charging Cable,3.94E+12,Clothes,"851 Maple St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/4/2019 23:37,142861,Wired Headphones,2.47E+12,Alimentation,"828 Pine St, Austin, TX 73301",1,11.99,5.995,11.99,5.995
1/4/2019 23:42,144578,Apple Airpods Headphones,3.01E+12,Clothes,"229 Highland St, Dallas, TX 75001",1,150,97.5,150,52.5
1/4/2019 23:46,142576,AAA Batteries (4-pack),3.50E+12,Clothes,"676 Park St, San Francisco, CA 94016",2,2.99,1.495,5.98,2.99
1/4/2019 23:51,143638,ThinkPad Laptop,9.07E+12,Clothes,"305 Ridge St, New York City, NY 10001",1,999.99,329.9967,999.99,669.9933
1/4/2019 23:52,142232,Wired Headphones,9.21E+12,Electronics,"776 12th St, Los Angeles, CA 90001",2,11.99,5.995,23.98,11.99
1/4/2019 23:58,146719,Wired Headphones,2.42E+12,Electronics,"720 Lake St, Austin, TX 73301",1,11.99,5.995,11.99,5.995
1/5/2019 0:05,143855,ThinkPad Laptop,8.41E+12,Sports,"222 Church St, San Francisco, CA 94016",1,999.99,329.9967,999.99,669.9933
1/5/2019 0:07,148468,27in FHD Monitor,4.83E+12,Electronics,"879 12th St, Boston, MA 02215",1,149.99,97.4935,149.99,52.4965
1/5/2019 0:09,150070,Apple Airpods Headphones,4.39E+12,Clothes,"564 River St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/5/2019 0:18,148161,Apple Airpods Headphones,3.30E+12,Clothes,"375 9th St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/5/2019 0:45,144698,USB-C Charging Cable,8.19E+12,Sports,"771 Cedar St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/5/2019 0:58,147094,Flatscreen TV,3.30E+12,Electronics,"240 10th St, Los Angeles, CA 90001",1,300,99,300,201
1/5/2019 1:25,141661,USB-C Charging Cable,3.14E+12,Clothes,"221 14th St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/5/2019 1:51,144464,AAA Batteries (4-pack),4.73E+12,Alimentation,"851 Hickory St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/5/2019 2:03,142055,Bose SoundSport Headphones,3.52E+12,Clothes,"781 Lakeview St, Austin, TX 73301",1,99.99,49.995,99.99,49.995
1/5/2019 2:51,141763,27in FHD Monitor,1.58E+12,Sports,"351 Adams St, Austin, TX 73301",2,149.99,97.4935,299.98,104.993
1/5/2019 4:11,147535,Google Phone,3.26E+12,Electronics,"100 Highland St, Boston, MA 02215",1,600,198,600,402
1/5/2019 4:11,147535,Wired Headphones,2.62E+12,Sports,"100 Highland St, Boston, MA 02215",1,11.99,5.995,11.99,5.995
1/5/2019 4:14,148852,Wired Headphones,2.98E+12,Electronics,"718 13th St, Portland, OR 97035",1,11.99,5.995,11.99,5.995
1/5/2019 4:42,145749,AAA Batteries (4-pack),3.36E+12,Electronics,"850 2nd St, Dallas, TX 75001",1,2.99,1.495,2.99,1.495
1/5/2019 4:52,144353,iPhone,7.53E+12,Clothes,"151 Main St, Dallas, TX 75001",1,700,231,700,469
1/5/2019 5:54,143308,USB-C Charging Cable,4.30E+12,Sports,"567 West St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/5/2019 6:04,143254,Bose SoundSport Headphones,4.66E+12,Electronics,"598 4th St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/5/2019 6:28,141871,Lightning Charging Cable,1.66E+12,Sports,"782 Jefferson St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/5/2019 6:47,146784,USB-C Charging Cable,4.55E+12,Sports,"172 Main St, Portland, OR 97035",1,11.95,5.975,11.95,5.975
1/5/2019 6:58,150112,Lightning Charging Cable,9.27E+12,Electronics,"820 Cedar St, Dallas, TX 75001",2,14.95,7.475,29.9,14.95
1/5/2019 6:59,141505,27in 4K Gaming Monitor,8.44E+12,Alimentation,"33 Dogwood St, New York City, NY 10001",1,389.99,128.6967,389.99,261.2933
1/5/2019 7:22,144243,Wired Headphones,9.50E+12,Sports,"943 10th St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/5/2019 7:37,145284,20in Monitor,2.27E+12,Electronics,"567 Cedar St, San Francisco, CA 94016",1,109.99,71.4935,109.99,38.4965
1/5/2019 7:45,147974,AAA Batteries (4-pack),3.26E+12,Sports,"650 Meadow St, Atlanta, GA 30301",1,2.99,1.495,2.99,1.495
1/5/2019 7:46,147648,USB-C Charging Cable,2.54E+12,Clothes,"38 6th St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/5/2019 7:56,149016,Wired Headphones,6.15E+12,Sports,"719 Center St, Portland, OR 97035",1,11.99,5.995,11.99,5.995
1/5/2019 7:57,143206,AA Batteries (4-pack),6.88E+12,Electronics,"525 11th St, New York City, NY 10001",1,3.84,1.92,3.84,1.92
1/5/2019 8:01,145666,Apple Airpods Headphones,6.28E+12,Alimentation,"855 Lake St, New York City, NY 10001",1,150,97.5,150,52.5
1/5/2019 8:05,145938,AAA Batteries (4-pack),3.03E+12,Clothes,"173 6th St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/5/2019 8:07,141638,AAA Batteries (4-pack),2.17E+12,Electronics,"625 Church St, Austin, TX 73301",2,2.99,1.495,5.98,2.99
1/5/2019 8:09,144887,AAA Batteries (4-pack),2.42E+12,Electronics,"115 12th St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/5/2019 8:09,145863,AA Batteries (4-pack),6.85E+12,Sports,"654 5th St, Dallas, TX 75001",2,3.84,1.92,7.68,3.84
1/5/2019 8:11,145096,USB-C Charging Cable,9.95E+12,Clothes,"131 14th St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/5/2019 8:13,149942,Macbook Pro Laptop,1.82E+12,Clothes,"122 River St, Boston, MA 02215",1,1700,561,1700,1139
1/5/2019 8:16,149392,20in Monitor,4.92E+12,Electronics,"883 Adams St, Dallas, TX 75001",1,109.99,71.4935,109.99,38.4965
1/5/2019 8:35,148707,Apple Airpods Headphones,6.45E+12,Electronics,"321 12th St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/5/2019 8:36,143380,Lightning Charging Cable,3.07E+12,Clothes,"824 4th St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/5/2019 8:52,143572,AAA Batteries (4-pack),2.77E+12,Alimentation,"151 10th St, Austin, TX 73301",4,2.99,1.495,11.96,5.98
1/5/2019 8:52,143572,USB-C Charging Cable,1.68E+12,Alimentation,"151 10th St, Austin, TX 73301",1,11.95,5.975,11.95,5.975
1/5/2019 8:52,149717,Apple Airpods Headphones,8.44E+12,Clothes,"189 2nd St, Seattle, WA 98101",1,150,97.5,150,52.5
1/5/2019 8:57,143469,Wired Headphones,2.08E+12,Alimentation,"552 Walnut St, New York City, NY 10001",1,11.99,5.995,11.99,5.995
1/5/2019 9:13,149200,Wired Headphones,1.95E+12,Sports,"5 Center St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/5/2019 9:19,147472,iPhone,3.40E+12,Electronics,"603 Lake St, San Francisco, CA 94016",1,700,231,700,469
1/5/2019 9:26,147303,Wired Headphones,4.36E+12,Sports,"884 Lincoln St, Los Angeles, CA 90001",2,11.99,5.995,23.98,11.99
1/5/2019 9:27,143458,Wired Headphones,3.24E+12,Alimentation,"359 Highland St, Dallas, TX 75001",1,11.99,5.995,11.99,5.995
1/5/2019 9:30,147323,AA Batteries (4-pack),6.00E+12,Clothes,"88 4th St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/5/2019 9:39,148009,27in FHD Monitor,4.47E+12,Clothes,"429 Lincoln St, New York City, NY 10001",1,149.99,97.4935,149.99,52.4965
1/5/2019 9:44,149401,Lightning Charging Cable,4.03E+12,Alimentation,"963 4th St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/5/2019 9:45,148741,Macbook Pro Laptop,6.42E+12,Alimentation,"45 Pine St, Boston, MA 02215",1,1700,561,1700,1139
1/5/2019 9:50,147226,Apple Airpods Headphones,4.36E+12,Electronics,"855 6th St, Seattle, WA 98101",1,150,97.5,150,52.5
1/5/2019 9:53,146416,AAA Batteries (4-pack),6.91E+12,Alimentation,"854 West St, New York City, NY 10001",1,2.99,1.495,2.99,1.495
1/5/2019 9:53,147987,AA Batteries (4-pack),5.58E+12,Electronics,"89 Willow St, New York City, NY 10001",1,3.84,1.92,3.84,1.92
1/5/2019 9:55,150392,USB-C Charging Cable,4.85E+12,Sports,"560 7th St, Dallas, TX 75001",1,11.95,5.975,11.95,5.975
1/5/2019 9:56,148613,Apple Airpods Headphones,3.22E+12,Alimentation,"511 11th St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/5/2019 9:56,149415,AAA Batteries (4-pack),9.37E+12,Alimentation,"705 10th St, Dallas, TX 75001",1,2.99,1.495,2.99,1.495
1/5/2019 9:57,145629,ThinkPad Laptop,1.01E+12,Sports,"883 Main St, Los Angeles, CA 90001",1,999.99,329.9967,999.99,669.9933
1/5/2019 10:02,141534,Bose SoundSport Headphones,4.70E+12,Sports,"439 Washington St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/5/2019 10:13,148320,27in FHD Monitor,6.34E+12,Sports,"277 2nd St, Atlanta, GA 30301",1,149.99,97.4935,149.99,52.4965
1/5/2019 10:16,145789,Lightning Charging Cable,2.42E+12,Electronics,"48 North St, Boston, MA 02215",2,14.95,7.475,29.9,14.95
1/5/2019 10:17,147704,AAA Batteries (4-pack),6.00E+12,Sports,"43 7th St, Austin, TX 73301",1,2.99,1.495,2.99,1.495
1/5/2019 10:17,149384,AA Batteries (4-pack),8.95E+12,Clothes,"771 Sunset St, Portland, OR 97035",1,3.84,1.92,3.84,1.92
1/5/2019 10:18,144622,AA Batteries (4-pack),1.92E+12,Alimentation,"857 Adams St, Portland, ME 04101",1,3.84,1.92,3.84,1.92
1/5/2019 10:19,146180,Wired Headphones,1.98E+12,Electronics,"115 Wilson St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/5/2019 10:21,144689,AA Batteries (4-pack),7.73E+12,Alimentation,"200 Hill St, San Francisco, CA 94016",5,3.84,1.92,19.2,9.6
1/5/2019 10:29,144723,Bose SoundSport Headphones,8.15E+12,Alimentation,"633 Hill St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/5/2019 10:33,142199,20in Monitor,4.58E+12,Alimentation,"568 Willow St, Dallas, TX 75001",1,109.99,71.4935,109.99,38.4965
1/5/2019 10:39,148816,Google Phone,3.17E+12,Electronics,"759 Forest St, San Francisco, CA 94016",1,600,198,600,402
1/5/2019 10:47,141839,USB-C Charging Cable,6.85E+12,Clothes,"448 River St, Boston, MA 02215",1,11.95,5.975,11.95,5.975
1/5/2019 10:51,147803,27in FHD Monitor,5.93E+12,Electronics,"735 2nd St, Boston, MA 02215",1,149.99,97.4935,149.99,52.4965
1/5/2019 10:57,148653,AAA Batteries (4-pack),8.99E+12,Electronics,"687 Johnson St, Dallas, TX 75001",3,2.99,1.495,8.97,4.485
1/5/2019 10:59,146503,AAA Batteries (4-pack),1.47E+12,Alimentation,"231 West St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/5/2019 11:03,148769,Lightning Charging Cable,1.73E+12,Alimentation,"48 12th St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475
1/5/2019 11:08,143211,AAA Batteries (4-pack),4.31E+12,Alimentation,"608 Church St, Atlanta, GA 30301",1,2.99,1.495,2.99,1.495
1/5/2019 11:08,143211,Apple Airpods Headphones,9.42E+12,Alimentation,"608 Church St, Atlanta, GA 30301",1,150,97.5,150,52.5
1/5/2019 11:09,143915,Wired Headphones,5.90E+12,Sports,"43 Jackson St, Austin, TX 73301",1,11.99,5.995,11.99,5.995
1/5/2019 11:12,149563,USB-C Charging Cable,9.43E+12,Electronics,"437 4th St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/5/2019 11:15,146390,AAA Batteries (4-pack),1.53E+12,Sports,"168 4th St, Los Angeles, CA 90001",2,2.99,1.495,5.98,2.99
1/5/2019 11:18,145479,Bose SoundSport Headphones,5.18E+12,Alimentation,"33 4th St, Los Angeles, CA 90001",1,99.99,49.995,99.99,49.995
1/5/2019 11:19,149495,Lightning Charging Cable,5.93E+12,Alimentation,"599 13th St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/5/2019 11:22,144810,Google Phone,1.01E+12,Sports,"153 Meadow St, Los Angeles, CA 90001",1,600,198,600,402
1/5/2019 11:24,150464,AA Batteries (4-pack),7.82E+12,Sports,"814 West St, Seattle, WA 98101",1,3.84,1.92,3.84,1.92
1/5/2019 11:28,146841,Wired Headphones,3.91E+12,Electronics,"512 8th St, Portland, ME 04101",1,11.99,5.995,11.99,5.995
1/5/2019 11:29,147646,34in Ultrawide Monitor,2.49E+12,Alimentation,"724 North St, Los Angeles, CA 90001",1,379.99,125.3967,379.99,254.5933
1/5/2019 11:30,141592,AA Batteries (4-pack),3.35E+12,Clothes,"644 13th St, San Francisco, CA 94016",2,3.84,1.92,7.68,3.84
1/5/2019 11:30,144137,Wired Headphones,3.68E+12,Sports,"495 Ridge St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/5/2019 11:30,148391,AA Batteries (4-pack),6.75E+12,Clothes,"203 Main St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/5/2019 11:33,149743,Wired Headphones,1.52E+12,Clothes,"601 11th St, New York City, NY 10001",1,11.99,5.995,11.99,5.995
1/5/2019 11:36,146936,Lightning Charging Cable,3.90E+12,Alimentation,"737 Maple St, Dallas, TX 75001",1,14.95,7.475,14.95,7.475
1/5/2019 11:46,143298,USB-C Charging Cable,8.58E+12,Clothes,"5 Chestnut St, Portland, OR 97035",1,11.95,5.975,11.95,5.975
1/5/2019 11:49,147448,Lightning Charging Cable,4.52E+12,Clothes,"551 River St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475
1/5/2019 11:53,142100,Bose SoundSport Headphones,9.18E+12,Electronics,"791 2nd St, New York City, NY 10001",1,99.99,49.995,99.99,49.995
1/5/2019 12:01,148928,Apple Airpods Headphones,6.20E+12,Electronics,"782 11th St, Los Angeles, CA 90001",1,150,97.5,150,52.5
1/5/2019 12:04,141241,USB-C Charging Cable,8.05E+12,Clothes,"181 6th St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/5/2019 12:07,141834,27in FHD Monitor,7.16E+12,Electronics,"704 10th St, San Francisco, CA 94016",1,149.99,97.4935,149.99,52.4965
1/5/2019 12:11,142086,Lightning Charging Cable,1.78E+12,Electronics,"440 Spruce St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475
1/5/2019 12:18,145960,USB-C Charging Cable,9.09E+12,Electronics,"177 Walnut St, Boston, MA 02215",1,11.95,5.975,11.95,5.975
1/5/2019 12:20,143371,20in Monitor,8.25E+12,Electronics,"607 7th St, Seattle, WA 98101",1,109.99,71.4935,109.99,38.4965
1/5/2019 12:21,143562,AAA Batteries (4-pack),4.05E+12,Alimentation,"695 Spruce St, San Francisco, CA 94016",2,2.99,1.495,5.98,2.99
1/5/2019 12:22,142883,27in 4K Gaming Monitor,6.19E+12,Clothes,"201 10th St, Boston, MA 02215",1,389.99,128.6967,389.99,261.2933
1/5/2019 12:30,146012,Wired Headphones,8.24E+12,Clothes,"874 South St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995
1/5/2019 12:34,150184,AA Batteries (4-pack),7.14E+12,Electronics,"580 Chestnut St, Portland, OR 97035",2,3.84,1.92,7.68,3.84
1/5/2019 12:37,148298,27in FHD Monitor,2.77E+12,Sports,"675 2nd St, Boston, MA 02215",1,149.99,97.4935,149.99,52.4965
1/5/2019 12:38,149227,Wired Headphones,5.54E+12,Alimentation,"315 Park St, Portland, OR 97035",1,11.99,5.995,11.99,5.995
1/5/2019 12:40,142271,Google Phone,7.40E+12,Clothes,"685 Lincoln St, Seattle, WA 98101",1,600,198,600,402
1/5/2019 12:40,149007,AA Batteries (4-pack),5.66E+12,Sports,"64 Hill St, Austin, TX 73301",1,3.84,1.92,3.84,1.92
1/5/2019 12:44,145735,AAA Batteries (4-pack),7.53E+12,Electronics,"820 Lakeview St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/5/2019 12:48,146511,USB-C Charging Cable,8.53E+12,Alimentation,"743 Highland St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/5/2019 12:56,147624,iPhone,6.60E+12,Electronics,"354 Lake St, New York City, NY 10001",1,700,231,700,469
1/5/2019 12:56,150105,AAA Batteries (4-pack),8.89E+12,Clothes,"11 7th St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/5/2019 12:58,145278,AAA Batteries (4-pack),4.22E+12,Electronics,"883 Adams St, San Francisco, CA 94016",4,2.99,1.495,11.96,5.98
1/5/2019 13:03,145879,Lightning Charging Cable,5.01E+12,Clothes,"373 Lincoln St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/5/2019 13:06,141970,Apple Airpods Headphones,3.56E+12,Sports,"136 11th St, Boston, MA 02215",1,150,97.5,150,52.5
1/5/2019 13:06,141970,Lightning Charging Cable,6.27E+12,Electronics,"136 11th St, Boston, MA 02215",1,14.95,7.475,14.95,7.475
1/5/2019 13:06,146082,Bose SoundSport Headphones,9.33E+12,Electronics,"968 Lake St, New York City, NY 10001",1,99.99,49.995,99.99,49.995
1/5/2019 13:13,147421,Wired Headphones,4.72E+12,Clothes,"335 Madison St, Boston, MA 02215",1,11.99,5.995,11.99,5.995
1/5/2019 13:15,143174,USB-C Charging Cable,9.57E+12,Electronics,"400 Willow St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/5/2019 13:22,144632,AA Batteries (4-pack),4.63E+12,Electronics,"830 2nd St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/5/2019 13:23,148688,AAA Batteries (4-pack),8.49E+12,Sports,"111 6th St, San Francisco, CA 94016",3,2.99,1.495,8.97,4.485
1/5/2019 13:26,143442,Flatscreen TV,2.63E+12,Clothes,"145 2nd St, Portland, OR 97035",1,300,99,300,201
1/5/2019 13:27,145322,Lightning Charging Cable,7.98E+12,Clothes,"242 11th St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/5/2019 13:27,149143,USB-C Charging Cable,3.22E+12,Alimentation,"561 Jefferson St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/5/2019 13:28,141456,AAA Batteries (4-pack),6.26E+12,Alimentation,"676 Cedar St, Boston, MA 02215",1,2.99,1.495,2.99,1.495
1/5/2019 13:28,149652,AAA Batteries (4-pack),2.90E+12,Electronics,"256 Park St, San Francisco, CA 94016",2,2.99,1.495,5.98,2.99
1/5/2019 13:42,147335,34in Ultrawide Monitor,9.24E+12,Clothes,"368 11th St, New York City, NY 10001",1,379.99,125.3967,379.99,254.5933
1/5/2019 13:46,143658,Google Phone,9.99E+12,Clothes,"411 Walnut St, Seattle, WA 98101",1,600,198,600,402
1/5/2019 13:46,143658,USB-C Charging Cable,2.59E+12,Sports,"411 Walnut St, Seattle, WA 98101",1,11.95,5.975,11.95,5.975
1/5/2019 13:49,141326,Google Phone,4.60E+12,Electronics,"131 Center St, San Francisco, CA 94016",1,600,198,600,402
1/5/2019 13:50,147010,Wired Headphones,1.14E+12,Alimentation,"209 Lincoln St, Los Angeles, CA 90001",2,11.99,5.995,23.98,11.99
1/5/2019 13:57,149151,ThinkPad Laptop,4.62E+12,Electronics,"148 Madison St, Boston, MA 02215",1,999.99,329.9967,999.99,669.9933
1/5/2019 13:58,146425,AAA Batteries (4-pack),1.32E+12,Sports,"570 Lincoln St, Dallas, TX 75001",2,2.99,1.495,5.98,2.99
1/5/2019 13:59,146497,AA Batteries (4-pack),4.98E+12,Clothes,"716 Lake St, New York City, NY 10001",1,3.84,1.92,3.84,1.92
1/5/2019 14:01,147692,Wired Headphones,7.12E+12,Electronics,"94 Washington St, Austin, TX 73301",1,11.99,5.995,11.99,5.995
1/5/2019 14:01,148632,Lightning Charging Cable,7.65E+12,Clothes,"366 13th St, Seattle, WA 98101",1,14.95,7.475,14.95,7.475
1/5/2019 14:03,142785,Bose SoundSport Headphones,9.83E+12,Clothes,"676 14th St, Portland, OR 97035",1,99.99,49.995,99.99,49.995
1/5/2019 14:03,150414,Wired Headphones,6.38E+12,Sports,"186 River St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
